,name,id,chr,chr_order,library,dtype,loci_name,start,end,hyb,delta,region_id
758,16:48747409-48759999,872,16,40,CTP11,combo,chr16_48747409_48759999,48747409,48759999,40,45000865,759
759,16:50716194-50725308,867,16,41,CTP13,combo,chr16_50716194_50725308,50716194,50725308,41,46969650,760
760,16:51242067-51259984,873,16,42,CTP11,combo,chr16_51242067_51259984,51242067,51259984,42,47495523,761
761,16:52112184-52123710,868,16,43,CTP13,combo,chr16_52112184_52123710,52112184,52123710,43,48365640,762
762,16:53740049-53759840,874,16,44,CTP11,combo,chr16_53740049_53759840,53740049,53759840,44,49993505,763
763,16:56250052-56259951,875,16,45,CTP11,combo,chr16_56250052_56259951,56250052,56259951,45,52503508,764
764,16:58480348-58489387,869,16,46,CTP13,combo,chr16_58480348_58489387,58480348,58489387,46,54733804,765
765,16:58745230-58759995,876,16,47,CTP11,combo,chr16_58745230_58759995,58745230,58759995,47,54998686,766
766,16:61240991-61259970,877,16,48,CTP11,combo,chr16_61240991_61259970,61240991,61259970,48,57494447,767
767,16:63745850-63759586,878,16,49,CTP11,combo,chr16_63745850_63759586,63745850,63759586,49,59999306,768
768,16:66240386-66259991,879,16,50,CTP11,combo,chr16_66240386_66259991,66240386,66259991,50,62493842,769
769,16:67578897-67609116,870,16,51,CTP13,combo,chr16_67578897_67609116,67578897,67609116,51,63832353,770
770,16:68749251-68759895,880,16,52,CTP11,combo,chr16_68749251_68759895,68749251,68759895,52,65002707,771
771,16:71247897-71259980,881,16,53,CTP11,combo,chr16_71247897_71259980,71247897,71259980,53,67501353,772
772,16:73749011-73759967,882,16,54,CTP11,combo,chr16_73749011_73759967,73749011,73759967,54,70002467,773
773,16:74139205-74152106,871,16,55,CTP13,combo,chr16_74139205_74152106,74139205,74152106,55,70392661,774
774,16:76249954-76259884,883,16,56,CTP11,combo,chr16_76249954_76259884,76249954,76259884,56,72503410,775
775,16:77417968-77429420,872,16,57,CTP13,combo,chr16_77417968_77429420,77417968,77429420,57,73671424,776
776,16:77636361-77662128,873,16,58,CTP13,combo,chr16_77636361_77662128,77636361,77662128,58,73889817,777
777,16:78582213-78592487,874,16,59,CTP13,combo,chr16_78582213_78592487,78582213,78592487,59,74835669,778
778,16:78746911-78759962,884,16,60,CTP11,combo,chr16_78746911_78759962,78746911,78759962,60,75000367,779
779,16:81245907-81259980,885,16,61,CTP11,combo,chr16_81245907_81259980,81245907,81259980,61,77499363,780
780,16:83741515-83760000,886,16,62,CTP11,combo,chr16_83741515_83760000,83741515,83760000,62,79994971,781
781,16:86250092-86259997,887,16,63,CTP11,combo,chr16_86250092_86259997,86250092,86259997,63,82503548,782
782,16:88156732-88171169,875,16,64,CTP13,combo,chr16_88156732_88171169,88156732,88171169,64,84410188,783
783,16:88748079-88759967,888,16,65,CTP11,combo,chr16_88748079_88759967,88748079,88759967,65,85001535,784
784,16:89560673-89570395,876,16,66,CTP13,combo,chr16_89560673_89570395,89560673,89570395,66,85814129,785
785,16:90960147-90971159,877,16,67,CTP13,combo,chr16_90960147_90971159,90960147,90971159,67,87213603,786
786,16:91245598-91259983,889,16,68,CTP11,combo,chr16_91245598_91259983,91245598,91259983,68,87499054,787
787,16:93752120-93759945,890,16,69,CTP11,combo,chr16_93752120_93759945,93752120,93759945,69,90005576,788
788,16:93999696-94009421,878,16,70,CTP13,combo,chr16_93999696_94009421,93999696,94009421,70,90253152,789
789,16:94295909-94308749,879,16,71,CTP13,combo,chr16_94295909_94308749,94295909,94308749,71,90549365,790
790,16:94450013-94460369,880,16,72,CTP13,combo,chr16_94450013_94460369,94450013,94460369,72,90703469,791
791,16:95411676-95422401,881,16,73,CTP13,combo,chr16_95411676_95422401,95411676,95422401,73,91665132,792
792,16:96247978-96259899,891,16,74,CTP11,combo,chr16_96247978_96259899,96247978,96259899,74,92501434,793
793,16:97727882-97736787,882,16,75,CTP13,combo,chr16_97727882_97736787,97727882,97736787,75,93981338,794
794,17:3748765-3760001,894,17,0,CTP11,combo,chr17_3748765_3760001,3748765,3760001,0,0,795
795,17:6788605-6798500,883,17,1,CTP13,combo,chr17_6788605_6798500,6788605,6798500,1,3039840,796
796,17:8752587-8760000,896,17,2,CTP11,combo,chr17_8752587_8760000,8752587,8760000,2,5003822,797
797,17:11250040-11259911,897,17,3,CTP11,combo,chr17_11250040_11259911,11250040,11259911,3,7501275,798
798,17:11720744-11731478,884,17,4,CTP13,combo,chr17_11720744_11731478,11720744,11731478,4,7971979,799
799,17:13749997-13759997,898,17,5,CTP11,combo,chr17_13749997_13759997,13749997,13759997,5,10001232,800
800,17:13874515-13886447,885,17,6,CTP13,combo,chr17_13874515_13886447,13874515,13886447,6,10125750,801
801,17:15375655-15383354,886,17,7,CTP13,combo,chr17_15375655_15383354,15375655,15383354,7,11626890,802
802,17:16248664-16259972,899,17,8,CTP11,combo,chr17_16248664_16259972,16248664,16259972,8,12499899,803
803,17:18745059-18759066,900,17,9,CTP11,combo,chr17_18745059_18759066,18745059,18759066,9,14996294,804
804,17:21240004-21258865,901,17,10,CTP11,combo,chr17_21240004_21258865,21240004,21258865,10,17491239,805
805,17:23534089-23545770,887,17,11,CTP13,combo,chr17_23534089_23545770,23534089,23545770,11,19785324,806
806,17:23749888-23759904,902,17,12,CTP11,combo,chr17_23749888_23759904,23749888,23759904,12,20001123,807
807,17:24066479-24075541,888,17,13,CTP13,combo,chr17_24066479_24075541,24066479,24075541,13,20317714,808
808,17:26244544-26259946,903,17,14,CTP11,combo,chr17_26244544_26259946,26244544,26259946,14,22495779,809
809,17:28748105-28759540,904,17,15,CTP11,combo,chr17_28748105_28759540,28748105,28759540,15,24999340,810
810,17:31249338-31260001,905,17,16,CTP11,combo,chr17_31249338_31260001,31249338,31260001,16,27500573,811
811,17:31828338-31836011,889,17,17,CTP13,combo,chr17_31828338_31836011,31828338,31836011,17,28079573,812
812,17:33752074-33759960,906,17,18,CTP11,combo,chr17_33752074_33759960,33752074,33759960,18,30003309,813
813,17:34118482-34127312,890,17,19,CTP13,combo,chr17_34118482_34127312,34118482,34127312,19,30369717,814
814,17:35532318-35547941,891,17,20,CTP13,combo,chr17_35532318_35547941,35532318,35547941,20,31783553,815
815,17:36249576-36259999,907,17,21,CTP11,combo,chr17_36249576_36259999,36249576,36259999,21,32500811,816
816,17:38740076-38759969,908,17,22,CTP11,combo,chr17_38740076_38759969,38740076,38759969,22,34991311,817
817,17:41248556-41259959,909,17,23,CTP11,combo,chr17_41248556_41259959,41248556,41259959,23,37499791,818
818,17:43054291-43063616,892,17,24,CTP13,combo,chr17_43054291_43063616,43054291,43063616,24,39305526,819
819,17:43750175-43759987,910,17,25,CTP11,combo,chr17_43750175_43759987,43750175,43759987,25,40001410,820
820,17:44232723-44241510,893,17,26,CTP13,combo,chr17_44232723_44241510,44232723,44241510,26,40483958,821
821,17:46252234-46259998,911,17,27,CTP11,combo,chr17_46252234_46259998,46252234,46259998,27,42503469,822
822,17:46849154-46862188,894,17,28,CTP13,combo,chr17_46849154_46862188,46849154,46862188,28,43100389,823
823,17:48385421-48394913,895,17,29,CTP13,combo,chr17_48385421_48394913,48385421,48394913,29,44636656,824
824,17:48573588-48583264,896,17,30,CTP13,combo,chr17_48573588_48583264,48573588,48583264,30,44824823,825
825,17:48751772-48759974,912,17,31,CTP11,combo,chr17_48751772_48759974,48751772,48759974,31,45003007,826
826,17:48798642-48808511,897,17,32,CTP13,combo,chr17_48798642_48808511,48798642,48808511,32,45049877,827
827,17:49510233-49518985,898,17,33,CTP13,combo,chr17_49510233_49518985,49510233,49518985,33,45761468,828
828,17:50159754-50169707,899,17,34,CTP13,combo,chr17_50159754_50169707,50159754,50169707,34,46410989,829
829,17:51248682-51259969,913,17,35,CTP11,combo,chr17_51248682_51259969,51248682,51259969,35,47499917,830
830,17:51773414-51783042,900,17,36,CTP13,combo,chr17_51773414_51783042,51773414,51783042,36,48024649,831
831,17:53598827-53619199,901,17,37,CTP13,combo,chr17_53598827_53619199,53598827,53619199,37,49850062,832
832,17:53743187-53759584,914,17,38,CTP11,combo,chr17_53743187_53759584,53743187,53759584,38,49994422,833
833,17:55287234-55297412,902,17,39,CTP13,combo,chr17_55287234_55297412,55287234,55297412,39,51538469,834
834,17:56250953-56259986,915,17,40,CTP11,combo,chr17_56250953_56259986,56250953,56259986,40,52502188,835
835,17:56904823-56914975,903,17,41,CTP13,combo,chr17_56904823_56914975,56904823,56914975,41,53156058,836
836,17:57301064-57311138,904,17,42,CTP13,combo,chr17_57301064_57311138,57301064,57311138,42,53552299,837
837,17:58749638-58758013,916,17,43,CTP11,combo,chr17_58749638_58758013,58749638,58758013,43,55000873,838
838,17:61242646-61259967,917,17,44,CTP11,combo,chr17_61242646_61259967,61242646,61259967,44,57493881,839
839,17:62686135-62696470,905,17,45,CTP13,combo,chr17_62686135_62696470,62686135,62696470,45,58937370,840
840,17:63749417-63759986,918,17,46,CTP11,combo,chr17_63749417_63759986,63749417,63759986,46,60000652,841
841,17:66251012-66259999,919,17,47,CTP11,combo,chr17_66251012_66259999,66251012,66259999,47,62502247,842
842,17:67457809-67466771,906,17,48,CTP13,combo,chr17_67457809_67466771,67457809,67466771,48,63709044,843
843,17:68750406-68759997,920,17,49,CTP11,combo,chr17_68750406_68759997,68750406,68759997,49,65001641,844
844,17:71252612-71259966,921,17,50,CTP11,combo,chr17_71252612_71259966,71252612,71259966,50,67503847,845
845,17:73248077-73256261,907,17,51,CTP13,combo,chr17_73248077_73256261,73248077,73256261,51,69499312,846
846,17:73751388-73759983,922,17,52,CTP11,combo,chr17_73751388_73759983,73751388,73759983,52,70002623,847
847,17:73913910-73922684,908,17,53,CTP13,combo,chr17_73913910_73922684,73913910,73922684,53,70165145,848
848,17:75491357-75502189,909,17,54,CTP13,combo,chr17_75491357_75502189,75491357,75502189,54,71742592,849
849,17:76243501-76259979,923,17,55,CTP11,combo,chr17_76243501_76259979,76243501,76259979,55,72494736,850
850,17:78748158-78759953,924,17,56,CTP11,combo,chr17_78748158_78759953,78748158,78759953,56,74999393,851
851,17:80173968-80184698,910,17,57,CTP13,combo,chr17_80173968_80184698,80173968,80184698,57,76425203,852
852,17:81246004-81259969,925,17,58,CTP11,combo,chr17_81246004_81259969,81246004,81259969,58,77497239,853
853,17:83568673-83578433,911,17,59,CTP13,combo,chr17_83568673_83578433,83568673,83578433,59,79819908,854
854,17:83749140-83759740,926,17,60,CTP11,combo,chr17_83749140_83759740,83749140,83759740,60,80000375,855
855,17:84495097-84507590,912,17,61,CTP13,combo,chr17_84495097_84507590,84495097,84507590,61,80746332,856
856,17:84903230-84914445,913,17,62,CTP13,combo,chr17_84903230_84914445,84903230,84914445,62,81154465,857
857,17:86251941-86259784,927,17,63,CTP11,combo,chr17_86251941_86259784,86251941,86259784,63,82503176,858
858,17:88752465-88760001,928,17,64,CTP11,combo,chr17_88752465_88760001,88752465,88760001,64,85003700,859
859,17:89346720-89359845,914,17,65,CTP13,combo,chr17_89346720_89359845,89346720,89359845,65,85597955,860
860,17:90081011-90092004,915,17,66,CTP13,combo,chr17_90081011_90092004,90081011,90092004,66,86332246,861
861,17:90349499-90361278,916,17,67,CTP13,combo,chr17_90349499_90361278,90349499,90361278,67,86600734,862
862,17:91240011-91258866,929,17,68,CTP11,combo,chr17_91240011_91258866,91240011,91258866,68,87491246,863
863,17:93740088-93759688,930,17,69,CTP11,combo,chr17_93740088_93759688,93740088,93759688,69,89991323,864
864,18:3740013-3759954,932,18,0,CTP11,combo,chr18_3740013_3759954,3740013,3759954,0,0,865
865,18:6245525-6256029,933,18,1,CTP11,combo,chr18_6245525_6256029,6245525,6256029,1,2505512,866
866,18:6969332-6981478,917,18,2,CTP13,combo,chr18_6969332_6981478,6969332,6981478,2,3229319,867
867,18:8751060-8759962,934,18,3,CTP11,combo,chr18_8751060_8759962,8751060,8759962,3,5011047,868
868,18:11248958-11259646,935,18,4,CTP11,combo,chr18_11248958_11259646,11248958,11259646,4,7508945,869
869,18:13751864-13759962,936,18,5,CTP11,combo,chr18_13751864_13759962,13751864,13759962,5,10011851,870
870,18:15400982-15420982,Aqp4,18,6,CTP12tss,unique,chr18_15400982_15420982,15400982,15420982,6,11660969,871
871,18:15420635-15430854,918,18,7,CTP13,combo,chr18_15420635_15430854,15420635,15430854,7,11680622,872
872,18:16249668-16260001,937,18,8,CTP11,combo,chr18_16249668_16260001,16249668,16260001,8,12509655,873
873,18:18743382-18759727,938,18,9,CTP11,combo,chr18_18743382_18759727,18743382,18759727,9,15003369,874
874,18:21177743-21186774,919,18,10,CTP13,combo,chr18_21177743_21186774,21177743,21186774,10,17437730,875
875,18:21252243-21259983,939,18,11,CTP11,combo,chr18_21252243_21259983,21252243,21259983,11,17512230,876
876,18:23751547-23759968,940,18,12,CTP11,combo,chr18_23751547_23759968,23751547,23759968,12,20011534,877
877,18:24115969-24126881,920,18,13,CTP13,combo,chr18_24115969_24126881,24115969,24126881,13,20375956,878
878,18:24451335-24462709,921,18,14,CTP13,combo,chr18_24451335_24462709,24451335,24462709,14,20711322,879
879,18:24800347-24810452,922,18,15,CTP13,combo,chr18_24800347_24810452,24800347,24810452,15,21060334,880
880,18:26246003-26259974,941,18,16,CTP11,combo,chr18_26246003_26259974,26246003,26259974,16,22505990,881
881,18:28740801-28759965,942,18,17,CTP11,combo,chr18_28740801_28759965,28740801,28759965,17,25000788,882
882,18:31244964-31259982,943,18,18,CTP11,combo,chr18_31244964_31259982,31244964,31259982,18,27504951,883
883,18:31961025-31969298,923,18,19,CTP13,combo,chr18_31961025_31969298,31961025,31969298,19,28221012,884
884,18:32971777-32983929,925,18,20,CTP13,combo,chr18_32971777_32983929,32971777,32983929,20,29231764,885
885,18:33751923-33759934,944,18,21,CTP11,combo,chr18_33751923_33759934,33751923,33759934,21,30011910,886
886,18:34090127-34119488,926,18,22,CTP13,combo,chr18_34090127_34119488,34090127,34119488,22,30350114,887
887,18:35508080-35521764,927,18,23,CTP13,combo,chr18_35508080_35521764,35508080,35521764,23,31768067,888
888,18:36248668-36259903,945,18,24,CTP11,combo,chr18_36248668_36259903,36248668,36259903,24,32508655,889
889,18:36696553-36715247,928,18,25,CTP13,combo,chr18_36696553_36715247,36696553,36715247,25,32956540,890
890,18:37167447-37178559,929,18,26,CTP13,combo,chr18_37167447_37178559,37167447,37178559,26,33427434,891
891,18:38751504-38759752,946,18,27,CTP11,combo,chr18_38751504_38759752,38751504,38759752,27,35011491,892
892,18:39914534-39926041,930,18,28,CTP13,combo,chr18_39914534_39926041,39914534,39926041,28,36174521,893
893,18:41249297-41259897,947,18,29,CTP11,combo,chr18_41249297_41259897,41249297,41259897,29,37509284,894
894,18:41779834-41796831,931,18,30,CTP13,combo,chr18_41779834_41796831,41779834,41796831,30,38039821,895
895,18:42097387-42108738,932,18,31,CTP13,combo,chr18_42097387_42108738,42097387,42108738,31,38357374,896
896,18:43745050-43759978,948,18,32,CTP11,combo,chr18_43745050_43759978,43745050,43759978,32,40005037,897
897,18:45614973-45625314,933,18,33,CTP13,combo,chr18_45614973_45625314,45614973,45625314,33,41874960,898
898,18:46187426-46201168,934,18,34,CTP13,combo,chr18_46187426_46201168,46187426,46201168,34,42447413,899
899,18:46250135-46259783,949,18,35,CTP11,combo,chr18_46250135_46259783,46250135,46259783,35,42510122,900
900,18:48742932-48758376,950,18,36,CTP11,combo,chr18_48742932_48758376,48742932,48758376,36,45002919,901
901,18:49626689-49637493,935,18,37,CTP13,combo,chr18_49626689_49637493,49626689,49637493,37,45886676,902
902,18:50039576-50049960,936,18,38,CTP13,combo,chr18_50039576_50049960,50039576,50049960,38,46299563,903
903,18:51249092-51259882,951,18,39,CTP11,combo,chr18_51249092_51259882,51249092,51259882,39,47509079,904
904,18:53281270-53292046,937,18,40,CTP13,combo,chr18_53281270_53292046,53281270,53292046,40,49541257,905
905,18:53750009-53759914,952,18,41,CTP11,combo,chr18_53750009_53759914,53750009,53759914,41,50009996,906
906,18:56034399-56046092,938,18,42,CTP13,combo,chr18_56034399_56046092,56034399,56046092,42,52294386,907
907,18:56250431-56259966,953,18,43,CTP11,combo,chr18_56250431_56259966,56250431,56259966,43,52510418,908
908,18:57272072-57281005,939,18,44,CTP13,combo,chr18_57272072_57281005,57272072,57281005,44,53532059,909
909,18:58748933-58759993,954,18,45,CTP11,combo,chr18_58748933_58759993,58748933,58759993,45,55008920,910
910,18:59262893-59280530,940,18,46,CTP13,combo,chr18_59262893_59280530,59262893,59280530,46,55522880,911
911,18:61250955-61258567,955,18,47,CTP11,combo,chr18_61250955_61258567,61250955,61258567,47,57510942,912
912,18:63746719-63759994,956,18,48,CTP11,combo,chr18_63746719_63759994,63746719,63759994,48,60006706,913
913,18:63760021-63770842,941,18,49,CTP13,combo,chr18_63760021_63770842,63760021,63770842,49,60020008,914
914,18:64612459-64624494,942,18,50,CTP13,combo,chr18_64612459_64624494,64612459,64624494,50,60872446,915
915,18:65894510-65906268,943,18,51,CTP13,combo,chr18_65894510_65906268,65894510,65906268,51,62154497,916
916,18:66251268-66259968,957,18,52,CTP11,combo,chr18_66251268_66259968,66251268,66259968,52,62511255,917
917,18:68750277-68759967,958,18,53,CTP11,combo,chr18_68750277_68759967,68750277,68759967,53,65010264,918
918,18:68966023-68975998,944,18,54,CTP13,combo,chr18_68966023_68975998,68966023,68975998,54,65226010,919
919,18:71250625-71259847,959,18,55,CTP11,combo,chr18_71250625_71259847,71250625,71259847,55,67510612,920
920,18:73751252-73759734,960,18,56,CTP11,combo,chr18_73751252_73759734,73751252,73759734,56,70011239,921
921,18:74495819-74504822,945,18,57,CTP13,combo,chr18_74495819_74504822,74495819,74504822,57,70755806,922
922,18:74707834-74716517,946,18,58,CTP13,combo,chr18_74707834_74716517,74707834,74716517,58,70967821,923
923,18:76250968-76260000,961,18,59,CTP11,combo,chr18_76250968_76260000,76250968,76260000,59,72510955,924
924,18:78001675-78011750,947,18,60,CTP13,combo,chr18_78001675_78011750,78001675,78011750,60,74261662,925
