loci_name,name,id,chr,chr_order,library,adjacent_genes_10kb_tss,adjacent_genes_50kb_tss,adjacent_genes_100kb_tss,adjacent_genes_200kb_tss,adjacent_genes_500kb_tss,adjacent_genes_1000kb_tss,adjacent_genes_1500kb_tss,adjacent_genes_2000kb_tss
chr10_5629218_5649218,10:5629218-5649218,Vip,10,1.0,CTP12tss,Vip,Vip,Syne1; Vip,Fbxo5; Mtrf1l; Syne1; Vip,Fbxo5; Mtrf1l; Rgs17; Syne1; Vip,Fbxo5; Gm3213; Gm4921; Mtrf1l; Rgs17; Syne1; Vip,Akap12; Ccdc170; Esr1; Fbxo5; Gm30570; Gm3213; Gm4921; Ipcef1; Mtrf1l; Oprm1; Rgs17; Rmnd1; Syne1; Vip; Zbtb2,Akap12; Ccdc170; Cnksr3; Esr1; Fbxo5; Gm16074; Gm16148; Gm16149; Gm21321; Gm30570; Gm3213; Gm4921; Ipcef1; Lats1; Lrp11; Mthfd1l; Mtrf1l; Nup43; Oprm1; Plekhg1; Rgs17; Rmnd1; Syne1; Ulbp1; Vip; Zbtb2
chr10_6240022_6259820,10:6240022-6259820,564,10,2.0,CTP11,intergenic,intergenic,intergenic,Gm3213,Fbxo5; Gm3213; Gm4921; Mtrf1l; Oprm1; Rgs17,Cnksr3; Fbxo5; Gm3213; Gm4921; Ipcef1; Mtrf1l; Oprm1; Rgs17; Syne1; Vip,Cnksr3; Fbxo5; Gm21321; Gm3213; Gm4921; Ipcef1; Katna1; Lats1; Lrp11; Mtrf1l; Nup43; Oprm1; Pcmt1; Rgs17; Syne1; Ulbp1; Vip,Akap12; Ccdc170; Cnksr3; Esr1; Fbxo5; Ginm1; Gm21321; Gm30906; Gm3213; Gm4921; Ipcef1; Katna1; Lats1; Lrp11; Mtrf1l; Nup43; Oprm1; Pcmt1; Ppil4; Rgs17; Rmnd1; Syne1; Tab2; Ulbp1; Vip; Zbtb2; Zc3h12d
chr10_8210638_8219447,10:8210638-8219447,546,10,3.0,CTP13,intergenic,Gm30906,Gm30906,Gm30906,Ginm1; Gm30906; Ppil4; Tab2; Ust; Zc3h12d,Cnksr3; Ginm1; Gm21321; Gm30906; Katna1; Lats1; Lrp11; Nup43; Pcmt1; Ppil4; Sash1; Tab2; Ulbp1; Ust; Zc3h12d,Cnksr3; Ginm1; Gm21321; Gm30906; Gm6150; Ipcef1; Katna1; Lats1; Lrp11; Nup43; Oprm1; Pcmt1; Ppil4; Samd5; Sash1; Tab2; Ulbp1; Ust; Zc3h12d,Cnksr3; Ginm1; Gm19161; Gm21321; Gm28905; Gm30906; Gm3213; Gm4921; Gm6150; Ipcef1; Katna1; Lats1; Lrp11; Nup43; Oprm1; Pcmt1; Ppil4; Samd5; Sash1; Stxbp5; Tab2; Ulbp1; Ust; Zc3h12d
chr10_8752349_8759916,10:8752349-8759916,565,10,4.0,CTP11,intergenic,intergenic,intergenic,Sash1,Sash1; Ust,Ginm1; Gm19161; Gm30906; Gm6150; Ppil4; Samd5; Sash1; Tab2; Ust; Zc3h12d,Ginm1; Gm19161; Gm21321; Gm28905; Gm30906; Gm31904; Gm6150; Katna1; Lats1; Lrp11; Nup43; Pcmt1; Ppil4; Samd5; Sash1; Stxbp5; Tab2; Ulbp1; Ust; Zc3h12d,4930567K20Rik; Adgb; Cnksr3; Ginm1; Gm15568; Gm19161; Gm21321; Gm28905; Gm30906; Gm31904; Gm5177; Gm6150; Ipcef1; Katna1; Lats1; Lrp11; Nup43; Oprm1; Pcmt1; Ppil4; Rab32; Samd5; Sash1; Stxbp5; Tab2; Ulbp1; Ust; Zc3h12d
chr10_9846919_9864739,10:9846919-9864739,547,10,5.0,CTP13,intergenic,Stxbp5,Gm19161; Stxbp5,Gm19161; Gm28905; Gm6150; Samd5; Stxbp5,Gm15568; Gm19161; Gm28905; Gm31904; Gm6150; Samd5; Stxbp5,4930567K20Rik; Adgb; Gm15568; Gm19161; Gm28905; Gm31904; Gm5177; Gm6150; Rab32; Samd5; Sash1; Stxbp5,4930567K20Rik; Adgb; Epm2a; Fbxo30; Gm15568; Gm19161; Gm28905; Gm31904; Gm5177; Gm6150; Grm1; Rab32; Samd5; Sash1; Shprh; Stxbp5; Ust,4930567K20Rik; Adgb; Epm2a; Fbxo30; Gm15568; Gm19161; Gm28905; Gm30906; Gm31904; Gm5177; Gm6150; Gm9797; Grm1; Rab32; Samd5; Sash1; Shprh; Stxbp5; Tab2; Ust
chr10_11246072_11259613,10:11246072-11259613,566,10,6.0,CTP11,intergenic,Fbxo30,Epm2a; Fbxo30; Shprh,Epm2a; Fbxo30; Grm1; Shprh,4930567K20Rik; Epm2a; Fbxo30; Gm9797; Grm1; Shprh,4930567K20Rik; Adgb; Epm2a; Fbxo30; Gm15568; Gm5177; Gm9797; Grm1; Rab32; Shprh,4930567K20Rik; Adgb; Epm2a; Fbxo30; Gm15568; Gm19161; Gm28905; Gm31904; Gm5177; Gm9797; Grm1; Rab32; Shprh; Stxbp5,4930567K20Rik; Adgb; B230208H11Rik; Epm2a; Fbxo30; Gm15568; Gm19161; Gm28905; Gm31904; Gm5177; Gm6150; Gm7525; Gm9797; Grm1; Ltv1; Plagl1; Rab32; Samd5; Sf3b5; Shprh; Stx11; Stxbp5; Utrn; Zc2hc1b
chr10_12859250_12868222,10:12859250-12868222,548,10,7.0,CTP13,Utrn,Gm7525; Utrn,B230208H11Rik; Gm7525; Stx11; Utrn,B230208H11Rik; Gm7525; Plagl1; Sf3b5; Stx11; Utrn,B230208H11Rik; Gm7525; Ltv1; Plagl1; Sf3b5; Stx11; Utrn; Zc2hc1b,Adat2; B230208H11Rik; Fuca2; Gm7525; Ltv1; Pex3; Phactr2; Plagl1; Sf3b5; Stx11; Utrn; Zc2hc1b,Adat2; Aig1; B230208H11Rik; Fuca2; Gm32172; Gm7525; Gm8330; Gm9797; Hivep2; Ltv1; Pex3; Phactr2; Plagl1; Sf3b5; Stx11; Utrn; Zc2hc1b,Adat2; Aig1; B230208H11Rik; Epm2a; Fbxo30; Fuca2; Gje1; Gm10335; Gm32172; Gm7525; Gm8330; Gm8355; Gm9797; Grm1; Hivep2; Ltv1; Nmbr; Pex3; Phactr2; Plagl1; Sf3b5; Shprh; Stx11; Utrn; Vta1; Zc2hc1b
chr10_13577214_13590666,10:13577214-13590666,549,10,8.0,CTP13,intergenic,Adat2; Pex3,Adat2; Fuca2; Pex3,Adat2; Fuca2; Pex3; Phactr2,Adat2; Aig1; Fuca2; Gm32172; Gm8330; Hivep2; Ltv1; Pex3; Phactr2; Zc2hc1b,Adat2; Aig1; B230208H11Rik; Fuca2; Gm10335; Gm32172; Gm7525; Gm8330; Hivep2; Ltv1; Pex3; Phactr2; Plagl1; Sf3b5; Stx11; Utrn; Zc2hc1b,Adat2; Aig1; B230208H11Rik; Fuca2; Gje1; Gm10335; Gm32172; Gm7525; Gm8330; Gm8355; Hivep2; Ltv1; Nmbr; Pex3; Phactr2; Plagl1; Sf3b5; Stx11; Utrn; Vta1; Zc2hc1b,Adat2; Aig1; B230208H11Rik; Fuca2; Gje1; Gm10335; Gm32172; Gm7198; Gm7525; Gm8330; Gm8355; Gm9797; Hivep2; Ltv1; Nmbr; Pex3; Phactr2; Plagl1; Sf3b5; Stx11; Utrn; Vta1; Zc2hc1b
chr10_13751263_13760000,10:13751263-13760000,567,10,9.0,CTP11,intergenic,intergenic,intergenic,Adat2; Aig1; Gm32172; Gm8330; Pex3,Adat2; Aig1; Fuca2; Gm32172; Gm8330; Hivep2; Pex3; Phactr2,Adat2; Aig1; B230208H11Rik; Fuca2; Gje1; Gm10335; Gm32172; Gm7525; Gm8330; Gm8355; Hivep2; Ltv1; Nmbr; Pex3; Phactr2; Plagl1; Sf3b5; Stx11; Utrn; Vta1; Zc2hc1b,Adat2; Aig1; B230208H11Rik; Fuca2; Gje1; Gm10335; Gm32172; Gm7525; Gm8330; Gm8355; Hivep2; Ltv1; Nmbr; Pex3; Phactr2; Plagl1; Sf3b5; Stx11; Utrn; Vta1; Zc2hc1b,Adat2; Aig1; B230208H11Rik; Fuca2; Gje1; Gm10335; Gm32172; Gm7198; Gm7525; Gm8330; Gm8355; Hivep2; Ltv1; Nmbr; Pex3; Phactr2; Plagl1; Sf3b5; Stx11; Utrn; Vta1; Zc2hc1b
chr10_16246360_16259988,10:16246360-16259988,568,10,10.0,CTP11,intergenic,intergenic,intergenic,Gm18557; Gm5178,Gm18557; Gm5178,Gm18557; Gm20125; Gm5178; Gm7198,Cited2; Gm18557; Gm20125; Gm5178; Gm7198; Gm8355,Abracl; Ccdc28a; Cited2; Ect2l; Gje1; Gm10335; Gm18557; Gm20125; Gm20655; Gm5178; Gm7198; Gm7584; Gm8355; Heca; Nmbr; Reps1; Txlnb; Vta1
chr10_18742977_18759877,10:18742977-18759877,569,10,11.0,CTP11,Gm32926,Gm32926; Gm4922,4930444F02Rik; Gm32926; Gm4922; Perp,4930444F02Rik; Gm32926; Gm4922; Hebp2; Perp,4930444F02Rik; Gm20139; Gm32926; Gm4922; Hebp2; Nhsl1; Perp; Tnfaip3; Tpi-rs5,4930444F02Rik; Abracl; Ccdc28a; Ect2l; Gm20139; Gm20655; Gm32926; Gm33056; Gm4922; Gm7213; Gm7584; Hebp2; Heca; Ifngr1; Il20ra; Nhsl1; Perp; Reps1; Tnfaip3; Tpi-rs5; Txlnb,4930405J17Rik; 4930444F02Rik; Abracl; Ccdc28a; Cited2; Ect2l; Gm20139; Gm20655; Gm32926; Gm33056; Gm4922; Gm7213; Gm7584; Hebp2; Heca; Ifngr1; Il20ra; Map3k5; Map7; Nhsl1; Perp; Pex7; Reps1; Slc35d3; Tnfaip3; Tpi-rs5; Txlnb,4930405J17Rik; 4930444F02Rik; Abracl; Bclaf1; Ccdc28a; Cited2; Ect2l; Gm17229; Gm17230; Gm20125; Gm20139; Gm20655; Gm30285; Gm32926; Gm33056; Gm4922; Gm7213; Gm7584; Hebp2; Heca; Ifngr1; Il20ra; Map3k5; Map7; Mtfr2; Nhsl1; Pde7b; Perp; Pex7; Reps1; Slc35d3; Tnfaip3; Tpi-rs5; Txlnb
chr10_19556678_19586322,10:19556678-19586322,550,10,12.0,CTP13,Ifngr1,Ifngr1,Ifngr1,Ifngr1; Il20ra,Gm20139; Gm33056; Gm7213; Ifngr1; Il20ra; Map3k5; Pex7; Slc35d3; Tpi-rs5,4930405J17Rik; 4930444F02Rik; Bclaf1; Gm17229; Gm20139; Gm30285; Gm32926; Gm33056; Gm4922; Gm7213; Ifngr1; Il20ra; Map3k5; Map7; Mtfr2; Perp; Pex7; Slc35d3; Tnfaip3; Tpi-rs5,4930405J17Rik; 4930444F02Rik; Ahi1; Bclaf1; Ccdc28a; Ect2l; Gm17229; Gm17230; Gm20139; Gm20149; Gm30285; Gm32926; Gm33056; Gm4922; Gm7213; Hebp2; Ifngr1; Il20ra; Map3k5; Map7; Mtfr2; Nhsl1; Pde7b; Perp; Pex7; Slc35d3; Tnfaip3; Tpi-rs5,4930405J17Rik; 4930444F02Rik; 4930455C13Rik; Abracl; Ahi1; Aldh8a1; Bclaf1; Ccdc28a; Cited2; Ect2l; Fkbp1a-ps2; Gm17229; Gm17230; Gm20139; Gm20149; Gm20655; Gm2467; Gm30285; Gm32926; Gm33056; Gm4922; Gm7213; Gm7584; Hbs1l; Hebp2; Heca; Ifngr1; Il20ra; Map3k5; Map7; Mtfr2; Myb; Nhsl1; Pde7b; Perp; Pex7; Reps1; Slc35d3; Tnfaip3; Tpi-rs5; Txlnb
chr10_21248528_21259983,10:21248528-21259983,570,10,13.0,CTP11,intergenic,Gm2467; Hbs1l,4930455C13Rik; Gm2467; Hbs1l; Myb,4930455C13Rik; Aldh8a1; Fkbp1a-ps2; Gm20149; Gm2467; Hbs1l; Myb,4930455C13Rik; Ahi1; Aldh8a1; Fkbp1a-ps2; Gm20149; Gm2467; Hbs1l; Myb,4930455C13Rik; Ahi1; Aldh8a1; Bclaf1; E030030I06Rik; Fkbp1a-ps2; Gm17229; Gm17230; Gm18637; Gm1972; Gm20149; Gm2467; Gm2539; Gm30285; Gm4895; Gm7672; Gm7678; H60b; Hbs1l; Mtfr2; Myb; Pde7b; Raet1e; Sgk1,4930405J17Rik; 4930455C13Rik; Ahi1; Aldh8a1; Bclaf1; C920009B18Rik; E030030I06Rik; Fkbp1a-ps2; Gm10825; Gm16531; Gm17229; Gm17230; Gm18637; Gm1972; Gm20149; Gm2467; Gm2539; Gm26585; Gm26740; Gm30285; Gm4895; Gm5421; Gm7672; Gm7678; H60b; Hbs1l; Map3k5; Map7; Mir7663; Mtfr2; Myb; Pde7b; Pex7; Raet1d; Raet1e; Sgk1; Slc2a12; Slc35d3; Tbpl1,4930405J17Rik; 4930455C13Rik; Ahi1; Aldh8a1; Bclaf1; C920009B18Rik; E030030I06Rik; Fkbp1a-ps2; Gm10825; Gm16531; Gm17229; Gm17230; Gm17794; Gm18637; Gm1972; Gm20149; Gm2467; Gm2539; Gm26585; Gm26740; Gm30285; Gm33056; Gm4895; Gm5421; Gm7213; Gm7672; Gm7678; H60b; Hbs1l; Ifngr1; Il20ra; Map3k5; Map7; Mir7663; Mtfr2; Myb; Pde7b; Pex7; Raet1d; Raet1e; Sgk1; Slc2a12; Slc35d3; Tbpl1
chr10_21934495_21947241,10:21934495-21947241,551,10,14.0,CTP13,intergenic,intergenic,Gm7672; Sgk1,Gm18637; Gm2539; Gm7672; Gm7678; Sgk1,C920009B18Rik; E030030I06Rik; Gm10825; Gm16531; Gm18637; Gm1972; Gm2539; Gm26740; Gm4895; Gm5421; Gm7672; Gm7678; H60b; Raet1d; Raet1e; Sgk1,4930455C13Rik; Ahi1; Aldh8a1; C920009B18Rik; E030030I06Rik; Fkbp1a-ps2; Gm10825; Gm16531; Gm17794; Gm18637; Gm1972; Gm20149; Gm2467; Gm2539; Gm26585; Gm26740; Gm4895; Gm5421; Gm7672; Gm7678; H60b; Hbs1l; Mir7663; Myb; Raet1d; Raet1e; Sgk1; Slc2a12; Tbpl1,4930455C13Rik; Ahi1; Aldh8a1; C920009B18Rik; E030030I06Rik; Eya4; Fkbp1a-ps2; Gm10825; Gm16531; Gm17229; Gm17230; Gm17794; Gm18637; Gm1972; Gm20149; Gm2467; Gm2539; Gm26585; Gm26740; Gm4895; Gm5421; Gm7672; Gm7678; H60b; Hbs1l; Mir7663; Myb; Pde7b; Raet1d; Raet1e; Sgk1; Slc2a12; Tbpl1,4930405J17Rik; 4930455C13Rik; Ahi1; Aldh8a1; Bclaf1; C920009B18Rik; E030030I06Rik; Eya4; Fkbp1a-ps2; Gm10825; Gm16531; Gm17229; Gm17230; Gm17794; Gm18637; Gm1972; Gm20149; Gm2467; Gm2539; Gm26585; Gm26740; Gm30285; Gm4895; Gm5421; Gm7672; Gm7678; H60b; Hbs1l; Map7; Mir7663; Mtfr2; Myb; Pde7b; Raet1d; Raet1e; Rps12; Sgk1; Slc18b1; Slc2a12; Snora33; Snord100; Tbpl1
chr10_23228579_23239696,10:23228579-23239696,552,10,15.0,CTP13,intergenic,intergenic,intergenic,Eya4,Eya4; Gm17794; Mir7663; Tbpl1,C920009B18Rik; Eya4; Gm10825; Gm16531; Gm17794; Gm26585; Gm26740; Gm5421; Gm6884; Mir7663; Moxd1; Raet1d; Rps12; Slc18b1; Slc2a12; Snora33; Snord100; Stx7; Taar3; Tbpl1,C920009B18Rik; E030030I06Rik; Enpp1; Eya4; Gm10825; Gm16531; Gm17794; Gm18637; Gm1972; Gm2539; Gm26585; Gm26740; Gm4895; Gm5421; Gm6884; Gm6893; Gm7672; Gm7678; H60b; Mir7663; Moxd1; Raet1d; Raet1e; Rps12; Sgk1; Slc18b1; Slc2a12; Snora33; Snord100; Stx7; Taar3; Tbpl1,4930455C13Rik; Aldh8a1; Arg1; C920009B18Rik; E030030I06Rik; Enpp1; Enpp3; Eya4; Fkbp1a-ps2; Gm10825; Gm16531; Gm17794; Gm18637; Gm1972; Gm2467; Gm2539; Gm26585; Gm26740; Gm4777; Gm4895; Gm5421; Gm6884; Gm6893; Gm7672; Gm7678; H60b; Hbs1l; Med23; Mir6905; Mir7663; Moxd1; Raet1d; Raet1e; Rps12; Sgk1; Slc18b1; Slc2a12; Snora33; Snord100; Stx7; Taar3; Tbpl1
chr10_23748749_23759870,10:23748749-23759870,571,10,16.0,CTP11,intergenic,Rps12; Slc18b1; Snora33; Snord100,Rps12; Slc18b1; Snora33; Snord100,Rps12; Slc18b1; Snora33; Snord100; Taar3,Eya4; Gm6884; Moxd1; Rps12; Slc18b1; Snora33; Snord100; Stx7; Taar3,Enpp1; Eya4; Gm17794; Gm6884; Gm6893; Moxd1; Rps12; Slc18b1; Snora33; Snord100; Stx7; Taar3,Arg1; C920009B18Rik; Enpp1; Enpp3; Eya4; Gm10825; Gm16531; Gm17794; Gm26585; Gm26740; Gm4777; Gm5421; Gm6884; Gm6893; Gm7791; Med23; Mir6905; Mir7663; Moxd1; Raet1d; Rps12; Slc18b1; Slc2a12; Snora33; Snord100; Stx7; Taar3; Tbpl1,Akap7; Arg1; C920009B18Rik; E030030I06Rik; Enpp1; Enpp3; Eya4; Gm10825; Gm16531; Gm17794; Gm18637; Gm1972; Gm2539; Gm26585; Gm26740; Gm29571; Gm36543; Gm36908; Gm4777; Gm4895; Gm5421; Gm6884; Gm6893; Gm7672; Gm7678; Gm7791; H60b; Med23; Mir6905; Mir7663; Moxd1; Raet1d; Raet1e; Rps12; Sgk1; Slc18b1; Slc2a12; Snora33; Snord100; Stx7; Taar3; Tbpl1
chr10_24980674_24992244,10:24980674-24992244,553,10,17.0,CTP13,intergenic,intergenic,Arg1; Gm4777; Mir6905,Arg1; Enpp3; Gm4777; Med23; Mir6905,Akap7; Arg1; Enpp1; Enpp3; Gm4777; Gm6893; Gm7791; Med23; Mir6905,4930401C15Rik; Akap7; Arg1; Enpp1; Enpp3; Gm19801; Gm29571; Gm36543; Gm36908; Gm4777; Gm6884; Gm6893; Gm6906; Gm7791; Med23; Mir6905; Moxd1; Stx7,4930401C15Rik; Akap7; Arg1; Enpp1; Enpp3; Gm19801; Gm29571; Gm36543; Gm36908; Gm4739; Gm4777; Gm6884; Gm6893; Gm6906; Gm7791; Gm9767; L3mbtl3; Med23; Mir6905; Moxd1; Rps12; Samd3; Slc18b1; Snora33; Snord100; Stx7; Taar3; Tmem200a,4930401C15Rik; Akap7; Arg1; Arhgap18; Enpp1; Enpp3; Eya4; Gm19801; Gm29571; Gm30034; Gm30534; Gm36543; Gm36908; Gm4739; Gm4777; Gm6884; Gm6893; Gm6906; Gm7791; Gm8709; Gm9767; L3mbtl3; Med23; Mir6905; Moxd1; Rps12; Samd3; Slc18b1; Snora33; Snord100; Stx7; Taar3; Tmem200a
chr10_25438678_25449732,10:25438678-25449732,554,10,18.0,CTP13,intergenic,intergenic,Gm29571,Akap7; Gm29571; Gm36908; Gm7791,4930401C15Rik; Akap7; Gm19801; Gm29571; Gm36543; Gm36908; Gm4777; Gm6906; Gm7791,4930401C15Rik; Akap7; Arg1; Enpp1; Enpp3; Gm19801; Gm29571; Gm36543; Gm36908; Gm4739; Gm4777; Gm6893; Gm6906; Gm7791; Gm9767; L3mbtl3; Med23; Mir6905; Samd3; Tmem200a,4930401C15Rik; Akap7; Arg1; Arhgap18; Enpp1; Enpp3; Gm19801; Gm29571; Gm30034; Gm36543; Gm36908; Gm4739; Gm4777; Gm6884; Gm6893; Gm6906; Gm7791; Gm8709; Gm9767; L3mbtl3; Med23; Mir6905; Moxd1; Samd3; Stx7; Taar3; Tmem200a,4930401C15Rik; 4930579H20Rik; Akap7; Arg1; Arhgap18; Enpp1; Enpp3; Gm17917; Gm19801; Gm29571; Gm30034; Gm30534; Gm36543; Gm36908; Gm4739; Gm4777; Gm6884; Gm6893; Gm6906; Gm7791; Gm8709; Gm9767; L3mbtl3; Med23; Mir6905; Moxd1; Rps12; Samd3; Slc18b1; Snora33; Snord100; Stx7; Taar3; Tmem200a
chr10_26249515_26259869,10:26249515-26259869,572,10,19.0,CTP11,intergenic,Samd3,Samd3,Gm4739; Gm9767; L3mbtl3; Samd3; Tmem200a,4930401C15Rik; Arhgap18; Gm19801; Gm30034; Gm4739; Gm6906; Gm8709; Gm9767; L3mbtl3; Samd3; Tmem200a,4930401C15Rik; Akap7; Arhgap18; Gm19801; Gm29571; Gm30034; Gm30534; Gm36543; Gm36908; Gm4739; Gm6906; Gm7791; Gm8709; Gm9767; L3mbtl3; Samd3; Tmem200a,4930401C15Rik; 4930579H20Rik; Akap7; Arg1; Arhgap18; Enpp3; Gm17917; Gm19801; Gm29571; Gm30034; Gm30165; Gm30534; Gm36543; Gm36908; Gm4739; Gm4777; Gm6906; Gm7791; Gm8709; Gm9767; L3mbtl3; Lama2; Med23; Mir6905; Samd3; Tmem200a,4930401C15Rik; 4930579H20Rik; Akap7; Arg1; Arhgap18; Enpp1; Enpp3; Gm10145; Gm17917; Gm18972; Gm19801; Gm29571; Gm30034; Gm30165; Gm30534; Gm36543; Gm36908; Gm4739; Gm4777; Gm6893; Gm6906; Gm7791; Gm8709; Gm9767; L3mbtl3; Lama2; Med23; Mir6905; Ptprk; Samd3; Tmem200a
chr10_26291724_26302292,10:26291724-26302292,555,10,20.0,CTP13,intergenic,intergenic,L3mbtl3; Samd3,Gm30034; Gm4739; L3mbtl3; Samd3,4930401C15Rik; Arhgap18; Gm19801; Gm30034; Gm4739; Gm6906; Gm8709; Gm9767; L3mbtl3; Samd3; Tmem200a,4930401C15Rik; Akap7; Arhgap18; Gm17917; Gm19801; Gm29571; Gm30034; Gm30534; Gm36543; Gm36908; Gm4739; Gm6906; Gm8709; Gm9767; L3mbtl3; Samd3; Tmem200a,4930401C15Rik; 4930579H20Rik; Akap7; Arg1; Arhgap18; Enpp3; Gm17917; Gm19801; Gm29571; Gm30034; Gm30165; Gm30534; Gm36543; Gm36908; Gm4739; Gm4777; Gm6906; Gm7791; Gm8709; Gm9767; L3mbtl3; Lama2; Med23; Mir6905; Samd3; Tmem200a,4930401C15Rik; 4930579H20Rik; Akap7; Arg1; Arhgap18; Enpp1; Enpp3; Gm10145; Gm17917; Gm18972; Gm19801; Gm29571; Gm30034; Gm30165; Gm30534; Gm36543; Gm36908; Gm4739; Gm4777; Gm6893; Gm6906; Gm7791; Gm8709; Gm9767; L3mbtl3; Lama2; Med23; Mir6905; Ptprk; Samd3; Tmem200a
chr10_28133272_28143212,10:28133272-28143212,556,10,21.0,CTP13,intergenic,intergenic,Ptprk,Gm10145; Ptprk,Gm10145; Gm18972; Gm30165; Ptprk,4930519F09Rik; 4930579H20Rik; Gm10145; Gm17917; Gm18972; Gm30165; Gm30619; Gm9824; Lama2; Ptprk; Themis,4930519F09Rik; 4930579H20Rik; 9330159F19Rik; Arhgap18; Echdc1; Gm10145; Gm17917; Gm18903; Gm18972; Gm30165; Gm30534; Gm30619; Gm8709; Gm9824; Lama2; Ptprk; Rnf146; Rspo3; Soga3; Themis,4930519F09Rik; 4930579H20Rik; 9330159F19Rik; Arhgap18; Echdc1; Gm10145; Gm10275; Gm17917; Gm18903; Gm18972; Gm232; Gm30034; Gm30165; Gm30534; Gm30619; Gm6390; Gm8709; Gm8767; Gm9824; L3mbtl3; Lama2; Ptprk; Rnf146; Rspo3; Samd3; Soga3; Themis
chr10_28740662_28759931,10:28740662-28759931,573,10,22.0,CTP11,intergenic,intergenic,Themis,4930519F09Rik; Themis,4930519F09Rik; 9330159F19Rik; Gm30619; Gm9824; Soga3; Themis,4930519F09Rik; 9330159F19Rik; Echdc1; Gm10145; Gm10275; Gm18903; Gm18972; Gm30619; Gm9824; Ptprk; Rnf146; Rspo3; Soga3; Themis,4930519F09Rik; 4930579H20Rik; 9330159F19Rik; Cenpw; Echdc1; Gm10145; Gm10275; Gm17917; Gm18903; Gm18972; Gm232; Gm2829; Gm30165; Gm30619; Gm6390; Gm8767; Gm9824; Lama2; Ptprk; Rnf146; Rspo3; Soga3; Themis,4930519F09Rik; 4930579H20Rik; 9330159F19Rik; Arhgap18; Cenpw; Echdc1; Gm10145; Gm10275; Gm17917; Gm18903; Gm18972; Gm20300; Gm232; Gm2829; Gm30165; Gm30534; Gm30619; Gm4780; Gm6390; Gm8767; Gm9824; Hint3; Lama2; Ptprk; Rnf146; Rspo3; Soga3; Themis; Trmt11
chr10_31248889_31259996,10:31248889-31259996,574,10,23.0,CTP11,Gm5422,Gm5422; Gm7333,Gm5422; Gm7333; Hddc2,Gm5422; Gm7333; Hddc2; Tpd52l1,Gm5171; Gm5422; Gm7333; Gm7909; Gm8793; Hddc2; Hey2; Ncoa7; Rnf217; Tpd52l1,Gm18189; Gm20300; Gm4780; Gm5171; Gm5422; Gm7333; Gm7909; Gm8793; Hddc2; Hey2; Hint3; Ncoa7; Rnf217; Tpd52l1; Trmt11,Cenpw; Gm18189; Gm18704; Gm20300; Gm232; Gm2829; Gm4780; Gm5171; Gm5422; Gm6390; Gm7333; Gm7909; Gm8767; Gm8793; Hddc2; Hey2; Hint3; Ncoa7; Rnf217; Tpd52l1; Trmt11,Cenpw; D830005E20Rik; Echdc1; Gm10275; Gm18189; Gm18704; Gm18903; Gm20300; Gm232; Gm2829; Gm4780; Gm5171; Gm5422; Gm6390; Gm7333; Gm7909; Gm8767; Gm8793; Hddc2; Hey2; Hint3; Ncoa7; Nkain2; Rnf146; Rnf217; Rspo3; Tpd52l1; Trdn; Trmt11
chr10_33746190_33758927,10:33746190-33758927,575,10,24.0,CTP11,intergenic,intergenic,Gm10327; Sult3a1,Clvs2; Gm10327; Gm15939; Rsph4a; Sult3a1,A830082N09Rik; Clvs2; D830005E20Rik; Dse; Gm10327; Gm15939; Gm20304; Gm26564; Gm7940; Rsph4a; Rwdd1; Sult3a1; Trappc3l,A830082N09Rik; Clvs2; D830005E20Rik; Dse; Frk; Gm10327; Gm15939; Gm20304; Gm26564; Gm7940; Nkain2; Nt5dc1; Rsph4a; Rwdd1; Sult3a1; Trappc3l; Trdn; Tspyl1; Tspyl4,A830082N09Rik; Clvs2; D830005E20Rik; Dse; Frk; Gm10327; Gm15939; Gm18704; Gm20304; Gm26564; Gm7940; Gm8834; Nkain2; Nt5dc1; Rsph4a; Rwdd1; Sult3a1; Trappc3l; Trdn; Tspyl1; Tspyl4,A830082N09Rik; Amd2; Clvs2; D830005E20Rik; Dse; Frk; Gm10327; Gm15939; Gm18189; Gm18704; Gm20304; Gm26564; Gm7940; Gm8834; Nkain2; Nt5dc1; Rsph4a; Rwdd1; Sult3a1; Trappc3l; Trdn; Tspyl1; Tspyl4
chr10_34171419_34181958,10:34171419-34181958,557,10,25.0,CTP13,intergenic,Dse,Dse; Gm26564,A830082N09Rik; Dse; Gm26564; Gm7940; Rwdd1; Trappc3l; Tspyl1; Tspyl4,A830082N09Rik; Dse; Frk; Gm10327; Gm26564; Gm7940; Nt5dc1; Rsph4a; Rwdd1; Sult3a1; Trappc3l; Tspyl1; Tspyl4,A830082N09Rik; Clvs2; D830005E20Rik; Dse; Frk; Gm10327; Gm15939; Gm20304; Gm26564; Gm7940; Gm8834; Nt5dc1; Rsph4a; Rwdd1; Sult3a1; Trappc3l; Tspyl1; Tspyl4,A830082N09Rik; Clvs2; D830005E20Rik; Dse; Frk; Gm10327; Gm15939; Gm20304; Gm26564; Gm7940; Gm8834; Nkain2; Nt5dc1; Rsph4a; Rwdd1; Sult3a1; Trappc3l; Trdn; Tspyl1; Tspyl4,A830082N09Rik; Amd2; Clvs2; D830005E20Rik; Dse; Frk; Gm10327; Gm15939; Gm18704; Gm20304; Gm26564; Gm7940; Gm8834; Nkain2; Nt5dc1; Rsph4a; Rwdd1; Sult3a1; Trappc3l; Trdn; Tspyl1; Tspyl4
