gene_id	WT_rep1	WT_rep2	WT_rep3	R168X_rep1	R168X_rep2	R168X_rep3
Tex33	0.00	0.00	1.00	0.00	0.00	0.00
Tex35	0.00	0.00	0.00	0.00	0.00	0.00
Tex36	0.00	0.00	0.00	0.00	1.00	0.00
Tex37	0.00	0.00	0.00	0.00	0.00	0.00
Tex38	8.00	8.00	3.00	2.00	0.00	5.00
Tex43	1.00	0.00	1.00	0.00	0.00	0.00
Tex44	0.00	0.00	0.00	0.00	0.00	0.00
Tex45	1.00	1.00	0.00	0.00	0.00	0.00
Tex46	0.00	0.00	0.00	0.00	0.00	0.00
Tex47	0.00	0.00	0.00	0.00	0.00	0.00
Tex48	0.00	0.00	0.00	0.00	0.00	0.00
Tex50	0.00	0.00	0.00	0.00	0.00	0.00
Tex52	0.00	1.02	1.03	1.04	0.00	0.00
Tex55	0.00	0.00	0.00	0.00	0.00	0.00
Tex9	125.00	110.00	86.00	196.00	176.00	162.00
Tfam	911.00	726.00	588.00	817.00	795.00	1126.00
Tfap2a	413.00	314.00	258.00	372.00	244.00	259.00
Tfap2b	1034.00	791.00	712.00	765.00	514.00	486.00
Tfap2c	10.00	9.00	5.00	14.00	11.00	14.00
Tfap2d	0.00	1.00	0.00	0.00	0.00	0.00
Tfap2e	2.00	1.00	1.00	4.00	4.00	3.00
Tfap4	92.00	56.00	61.00	101.00	104.00	93.00
Tfb1m	111.00	95.00	74.00	162.00	143.00	195.00
Tfb2m	464.00	366.00	284.00	497.00	472.00	563.00
Tfcp2	382.00	293.00	213.00	431.00	368.00	447.00
Tfcp2l1	257.00	180.00	148.00	338.00	253.00	252.00
Tfdp1	2051.00	1681.00	1240.00	2420.00	2249.00	2729.00
Tfdp2	880.00	691.00	547.00	1190.00	958.00	989.00
Tfe3	671.00	542.00	437.00	619.00	466.00	596.00
Tfeb	101.00	109.00	84.00	106.00	78.00	108.00
Tfec	0.00	0.00	1.00	0.00	0.00	1.00
Tff1	0.00	0.00	0.00	0.00	0.00	0.00
Tff2	0.00	0.00	0.00	0.00	0.00	0.00
Tff3	10.00	4.00	6.00	9.00	10.00	11.00
Tfg	1128.00	877.00	676.00	1358.00	1200.00	1368.00
Tfip11	1049.00	845.00	629.00	960.00	839.00	1162.00
Tfpi	1401.00	1117.00	805.00	1151.00	1033.00	1321.00
Tfpi2	0.00	0.00	0.00	2.00	0.00	0.00
Tfpt	179.00	156.00	110.00	164.00	142.00	235.00
Tfr2	7.00	6.00	3.00	3.00	3.00	2.00
Tfrc	1443.00	1281.00	952.00	2436.00	2292.00	2872.00
Tg	7.00	1.00	1.00	2.00	3.00	5.00
Tgds	262.00	193.00	131.00	192.00	196.00	285.00
Tgfa	334.00	251.00	174.00	216.00	149.00	144.00
Tgfb1	458.00	394.00	310.00	443.00	363.00	407.00
Tgfb1i1	928.00	663.00	543.00	706.00	537.00	652.00
Tgfb2	929.00	769.00	616.00	1540.00	1255.00	1327.00
Tgfb3	331.00	222.00	202.00	206.00	193.00	201.00
Tgfbi	4974.00	3683.00	3072.00	2291.00	1628.00	2213.00
Tgfbr1	2879.00	2503.00	1877.00	4295.00	3706.00	4236.00
Tgfbr2	2005.00	1508.00	1248.00	1436.00	1000.00	1225.00
Tgfbr3	1301.00	1014.00	803.00	1004.00	642.00	738.00
Tgfbr3l	11.00	6.00	2.00	8.00	5.00	9.00
Tgfbrap1	843.00	607.00	509.00	926.00	678.00	821.00
Tgif1	193.00	157.00	106.00	140.00	138.00	157.00
Tgif2	434.00	376.00	280.00	552.00	433.00	623.00
Tgif2lx1	0.00	0.00	0.00	0.00	0.00	0.00
Tgif2lx2	0.00	0.00	0.00	0.00	0.00	0.00
Tgm1	12.00	7.00	6.00	4.00	6.00	4.00
Tgm2	2050.00	1618.00	1238.00	1463.00	1007.00	1261.00
Tgm3	2.00	3.00	1.00	0.00	1.00	0.00
Tgm4	0.00	1.00	0.00	0.00	0.00	0.00
Tgm5	4.00	3.00	3.00	5.00	4.00	12.00
Tgm6	0.00	0.00	0.00	0.00	0.00	0.00
Tgm7	0.00	0.00	0.00	0.00	1.00	0.00
Tgoln1	4114.96	3296.06	2479.00	3692.94	3144.50	3568.38
Tgoln2	613.04	560.94	435.00	346.06	336.50	723.62
Tgs1	850.00	733.00	557.00	1041.00	906.00	1237.00
Tgtp1	0.00	287.08	321.16	0.00	227.92	17.95
Tgtp2	573.85	197.92	182.84	467.96	155.09	440.64
Th	4.00	4.00	5.00	5.00	2.00	6.00
Tha1	12.00	13.00	8.00	8.00	6.00	12.00
Thada	956.00	820.00	579.00	1211.00	894.00	941.00
Thap1	287.00	267.00	191.00	328.00	313.00	424.00
Thap11	941.00	796.00	573.00	940.00	796.00	1152.00
Thap12	1607.00	1388.00	1025.00	1610.00	1492.00	2075.00
Thap2	692.00	548.00	483.00	1007.00	872.00	839.00
Thap3	85.00	65.00	40.00	78.00	76.00	113.00
Thap4	385.00	287.00	232.00	352.00	324.00	439.00
Thap6	200.00	169.00	132.00	185.00	169.00	226.00
Thap7	209.00	173.00	134.00	220.00	203.00	298.00
Thbd	1171.00	921.00	743.00	965.00	698.00	958.00
Thbs1	13775.00	10359.00	8325.00	8748.00	5813.00	6419.00
Thbs2	7723.00	6248.00	4771.00	5423.00	3973.00	5310.00
Thbs3	359.00	282.00	218.00	244.00	201.00	243.00
Thbs4	1.00	0.00	0.00	71.00	52.00	50.00
Theg	0.00	0.00	0.00	0.00	0.00	0.00
Thegl	0.00	0.00	0.00	0.00	1.00	0.00
Them4	213.00	188.00	103.00	275.00	318.00	419.00
Them5	1.00	1.00	0.00	0.00	0.00	2.00
Them6	46.00	26.00	30.00	33.00	38.00	56.00
Them7	0.00	0.00	0.00	0.00	0.00	0.00
Themis	0.00	3.00	0.00	1.00	0.00	1.00
Themis2	3.00	2.00	2.00	6.00	2.00	5.00
Themis3	0.00	0.00	0.00	0.00	0.00	0.00
Thg1l	165.00	133.00	96.00	163.00	149.00	214.00
Thnsl1	755.00	550.00	465.00	687.00	717.00	1037.00
Thnsl2	103.00	95.00	83.00	83.00	64.00	97.00
Thoc1	625.00	513.00	448.00	746.00	684.00	988.00
Thoc2	1591.99	1262.00	1029.12	2172.58	1986.00	1994.00
Thoc3	883.00	786.00	608.00	860.00	679.00	1013.00
Thoc5	721.00	600.00	439.00	799.00	660.00	952.00
Thoc6	217.00	191.00	140.00	196.00	232.00	373.00
Thoc7	566.00	501.00	377.00	597.00	575.00	827.00
Thop1	511.00	404.00	291.00	434.00	411.00	585.00
Thpo	3.00	1.00	0.00	2.00	1.00	5.00
Thra	1511.00	1250.00	935.00	1303.00	1045.00	1453.00
Thrap3	3307.00	2701.00	1985.00	4132.00	3201.00	3671.00
Thrb	199.00	140.00	123.00	183.00	143.00	147.00
Thrsp	21.00	17.00	9.00	13.00	14.00	20.00
Thsd1	32.00	31.00	23.00	20.00	26.00	28.00
Thsd4	81.00	55.00	46.00	45.00	14.00	35.00
Thsd7a	7236.00	6422.00	4808.00	8148.00	6131.00	6619.00
Thsd7b	1855.00	1599.00	1123.00	2249.00	1843.00	2325.00
Thtpa	376.00	332.00	195.00	333.00	321.00	409.00
Thumpd1	890.00	821.00	604.00	1082.00	916.00	1154.00
Thumpd2	69.00	64.00	44.00	72.00	53.00	83.00
Thumpd3	574.00	466.00	353.00	659.00	666.00	940.00
Thy1	1584.00	1265.00	952.00	1076.00	916.00	1223.00
Thyn1	370.00	299.00	219.00	320.00	354.00	502.00
Tia1	1385.00	1185.00	863.00	1367.00	1430.00	1650.00
Tial1	1047.00	847.00	706.00	1294.00	1224.00	1481.00
Tiam1	507.00	478.00	318.00	479.00	315.00	363.00
Tiam2	123.00	102.00	68.00	233.00	154.00	212.00
Ticam1	241.00	178.00	146.00	212.00	132.00	157.00
Ticam2	7.00	7.00	1.00	14.00	10.00	18.00
Ticrr	88.00	85.00	55.00	109.00	79.00	81.00
Tie1	0.00	0.00	0.00	0.00	0.00	0.00
Tifa	208.00	123.00	137.00	149.00	141.00	189.00
Tifab	1.00	1.00	2.00	2.00	1.00	4.00
Tigar	776.00	662.00	468.00	649.00	585.00	729.00
Tigd2	389.00	333.00	269.00	384.00	308.00	443.00
Tigd3	53.00	37.00	35.00	67.00	40.00	65.25
Tigd4	0.00	1.00	0.00	0.00	2.00	0.00
Tigd5	170.00	142.00	108.00	168.00	150.00	176.00
Tigit	0.00	1.00	0.00	2.00	1.00	0.00
Timd2	1.00	0.00	0.00	0.00	0.00	0.00
Timd4	0.00	0.00	0.00	0.00	0.00	0.00
Timeless	355.00	296.00	188.00	374.00	311.00	425.00
Timm10	96.00	67.00	63.00	71.00	62.00	132.00
Timm10b	222.00	181.00	111.00	188.00	171.00	300.00
